Reporting Period,Project Number,Legacy Project Number,City,County,State,Zip Code,Sector,Program Type,Solicitation,Electric Utility,Purchase Type,Date Application Received,Date Completed,Project Status,Contractor,Primary Inverter Manufacturer,Primary Inverter Model Number,Total Inverter Quantity,Primary PV Module Manufacturer,PV Module Model Number,Total PV Module Quantity,Project Cost,$Incentive,Total Nameplate kW DC,Expected KWh Annual Production,Remote Net Metering,Affordable Solar,Community Distributed Generation,Green Jobs Green New York Participant,Georeference
44227,22327,4362-25064,Halfmoon,Saratoga,NY,12065,Non-Residential,Residential/Small Commercial,PON 2112,National Grid,Power Purchase Agreement,40851,41079,Complete,"Monolith Solar Associates, LLC",SMA America,SB7000US-11 (208V),6,Trina Solar,TSM-230PA05,216,355264,86940,49.68,63971,,No,No,No,POINT (-73.783424 42.852843)
44227,212617,,Oswego,Oswego,NY,13126,Non-Residential,Residential/Small Commercial,PON 2112,National Grid,Purchase,43731,43811,Complete,"Solar Renewable Energy, LLC",SolarEdge Technologies Ltd.,SE43.2KUS [208V],1,Trina Solar,TSM-375DEG14(II),142,121162,38963,53.25,64075,,No,No,No,POINT (-76.474421 43.440456)
44227,247268,,Watertown,Jefferson,NY,13601,Non-Residential,Commercial/Industrial (MW Block),PON 3082,National Grid,Power Purchase Agreement,43987,,Pipeline,OYA SOLAR NY L.P.,Power Electronics,FS2000CU [400V],3,"Jinko Solar Co., Ltd",JKM390M-72HL-V,19162,7875000,2765076.6,7473.18,10474409,,No,Yes,No,POINT (-75.916148 43.977155)
44227,262258,,Oriskany,Oneida,NY,13424,Non-Residential,Commercial/Industrial (MW Block),PON 3082,National Grid,Lease,44173,,Pipeline,EF Columbus Renewables LLC (Novis Renewables LLC),Chint Power Systems America,CPS SCH125KTL-AIO/US-600 [600V],40,"Suzhou Talesun Solar Technologies Co., Ltd.",TP6F72M-400,18750,8168205,2325000,7500,8803800,,No,Yes,No,POINT (-75.360631 43.150818)
44227,12064,4116-29359,Fulton,Oswego,NY,13069,Non-Residential,Residential/Small Commercial,PON 2112,National Grid,Lease,41171,41618,Complete,"Solar Liberty Energy Systems, Inc.",Solar Liberty,SLX 7500 (208V),6,Lightway Green New Energy,LW235(29)P1650x990,210,320775,74025,49.35,59771,,No,No,No,POINT (-76.390481 43.324957)
44227,1425,4611-25235,Oswego,Oswego,NY,13126,Non-Residential,Residential/Small Commercial,PON 2112,National Grid,,40868,41072,Complete,"CNY Solar, Inc.",Enphase Energy,M215-60-SIE-S2X-NA,148,Suniva,ART255-60-3-100,148,189092,64451,37.74,45563,,No,No,No,POINT (-76.474421 43.440456)
44227,853,4255-26169,Cambridge,Washington,NY,12816,Non-Residential,Residential/Small Commercial,PON 2112,National Grid,,40918,41270,Complete,"Enlighten Power Solutions, LLC",Enphase Energy,M215-60-2LL-S2X,60,Siliken,SLK60P6L BLK/WHT 255Wp,60,106802,26775,15.3,16752,,No,No,No,POINT (-73.388113 43.051324)
44227,23896,4362-33883,Greenwich,Washington,NY,12834,Non-Residential,Residential/Small Commercial,PON 2112,National Grid,Power Purchase Agreement,41470,42821,Complete,"Monolith Solar Associates, LLC",SolarEdge Technologies,SE20K,2,Trina Solar,TSM-325PD14,160,107672,47040,52,68305,,No,No,No,POINT (-73.500001 43.097845)
44227,11417,4548-25016,Mechanicville,Saratoga,NY,12118,Non-Residential,Residential/Small Commercial,PON 2112,NYS Electric and Gas,Power Purchase Agreement,40848,41144,Complete,"Monolith Solar Associates, LLC",SMA America,SB7000US (240V),6,Suntech Power,STP290-24/Vd,180,257466,87500,51.7,66681,,No,No,No,POINT (-73.722451 42.916667)
44227,22278,4548-24875,Mechanicville,Saratoga,NY,12118,Non-Residential,Residential/Small Commercial,PON 2112,NYS Electric and Gas,Power Purchase Agreement,40833,40987,Complete,"Monolith Solar Associates, LLC",SMA America,ST42 (208V),1,Trina Solar,TSM-230DA05,520,519408,87500,119.6,149433,,No,No,No,POINT (-73.722451 42.916667)
44227,37868-1,,Oriskany,Oneida,NY,13424,Non-Residential,Commercial/Industrial (Competitive),PON 2589C,National Grid,Power Purchase Agreement,41612,43056,Complete,Tesla Energy Operations Inc,,,,Canadian Solar CS6X-300P,,0,4894556,1486136,1992.6,1920069,,No,No,No,POINT (-75.360631 43.150818)
44227,48979,4001-027,Waterville,Oneida,NY,13480,Non-Residential,Residential/Small Commercial,PON 1050,NYS Electric and Gas,,40227,40410,Complete,"Great Brook Solar NRG, LLC",SMA America,SB3000US (208V),6,Evergreen Solar,ES-A-205-fa3,96,156990.53,78720,19.68,21670,,No,No,No,POINT (-75.366762 42.914366)
44227,216201,,Clayton,Jefferson,NY,13624,Non-Residential,Commercial/Industrial (MW Block),PON 3082,National Grid,Power Purchase Agreement,43764,,Pipeline,ASA Holdings NY I LLC,"Sungrow Power Supply Co., Ltd.",SG125HV [600V],10,"LONGi Green Energy Technology Co., Ltd.",LR6-78HBD-420M,5798,3145146,413977.2,2435.16,3017000,,No,Yes,No,POINT (-76.094551 44.217985)
44227,49676,4696-25662-NFI,Malta,Saratoga,NY,12020,Non-Residential,Residential/Small Commercial,PON 2112,National Grid,,40883,41619,Complete,New York Light Energy LLC,SatCon Technology,PVS-50 (208 V),1,Kyocera Solar,KD245GX-LPB,224,383000,65625,54.88,66431,,No,No,No,POINT (-73.854217 43.004269)
44227,11435,4687-25159,Plattsburgh,Clinton,NY,12901,Non-Residential,Residential/Small Commercial,PON 2112,NYS Electric and Gas,,40861,40931,Complete,"Edge Design & Consulting, Inc.",SMA America,SB7000US (277V),3,Canadian Solar,CS5P-240M,108,152080,45360,25.92,32274,,No,No,No,POINT (-73.468706 44.701677)
44227,11846,4548-28289,Stillwater,Saratoga,NY,12170,Non-Residential,Residential/Small Commercial,PON 2112,NYS Electric and Gas,Power Purchase Agreement,41088,41738,Complete,"Monolith Solar Associates, LLC",Fronius USA,IG Plus V 10.0-3-208 Delta,3,Trina Solar,TSM-295PA14,108,156645,43349,31.46,37462,,No,No,No,POINT (-73.661774 42.995635)
44227,209122,,DeKalb,St. Lawrence,NY,13630,Non-Residential,Commercial/Industrial (MW Block),PON 3082,National Grid,Power Purchase Agreement,43732,,Pipeline,ASA Holdings NY I LLC,"Sungrow Power Supply Co., Ltd.",SG125HV [600V],40,"LONGi Green Energy Technology Co., Ltd.",LR6-78HBD-420M,15600,6815145,1310400,6552,7906000,,No,Yes,No,POINT (-75.307922 44.497236)
44227,152665,,Yorktown Heights,Jefferson,NY,10598,Non-Residential,Residential/Small Commercial,PON 2112,Consolidated Edison,Power Purchase Agreement,43418,43811,Complete,"Safari Energy, LLC",SolarEdge Technologies Ltd.,SE33.3KUS [480V],26,LG Electronics Inc.,LG400N2W-A5,2764,2584797.68,663360,1105.6,1271617,,No,No,No,POINT (-73.793408 41.292054)
44227,11448,4702-25313,Watertown,Jefferson,NY,13601,Non-Residential,Residential/Small Commercial,PON 2112,National Grid,,40870,41046,Complete,High Peaks Solar,SMA America,SB7000US (208V),6,Evergreen Solar,ES-E-215-fc3,234,219240.2,87500,50.31,47811,,No,No,No,POINT (-75.916148 43.977155)
44227,178026,,Akwesasne,Franklin,NY,13655,Non-Residential,Residential/Small Commercial,PON 2112,National Grid,Purchase,43609,43847,Complete,"Fourth Coast, Inc",Fronius USA,Fronius Symo 17.5-3 480 [480V],6,Vikram Solar,ELDORA VSP.72.330.03.04,380,336428,56430,125.4,143779,,No,No,No,POINT (-74.658628 44.979315)
44227,66764,4362-25798,Schuylerville,Saratoga,NY,12871,Non-Residential,Residential/Small Commercial,PON 2112,National Grid,Power Purchase Agreement,40892,41205,Complete,"Monolith Solar Associates, LLC",SMA America,SB4000US (240V),3,Trina Solar,TSM-285PA14.05,54,76642,26933,15.39,17031,,No,No,No,POINT (-73.610098 43.095897)
44227,54626,5122-65104-GJC,Ballston Spa,Saratoga,NY,12020,Non-Residential,Residential/Small Commercial,PON 2112,National Grid,Purchase,42144,42313,Complete,Kasselman Solar LLC,Enphase Energy,M250-60-2LL-S2X (-ZC) (-NA) (208V),430,LG Electronics Solar Cell Division,LG305A1C-B3,430,399995,62460,131.15,139143,No,No,No,Yes,POINT (-73.854217 43.004269)
44227,49609,4260-22366,Dexter,Jefferson,NY,13634,Non-Residential,Residential/Small Commercial,PON 2112,National Grid,,40633,42159,Complete,"Fourth Coast, Inc",Fronius USA,IG Plus 11.4-240,4,SolarWorld,Protect SW 275 Mono,184,189750,75900,50.6,44354,,No,No,No,POINT (-76.077752 44.009636)
44227,49852B-1,,Saratoga Springs,Saratoga,NY,12866,Non-Residential,Commercial/Industrial (Competitive),PON 2956,National Grid,,43300,42983,Complete,Solar Mission II LLC,,,,,,,5429751,1377834.53,2597.4,3048932,,No,No,No,POINT (-73.759248 43.07772)
44227,51011-1,,Amsterdam,Fulton,NY,12010,Non-Residential,Commercial/Industrial (Competitive),PON 2956,National Grid,Power Purchase Agreement,42055,43132,Complete,Nextera Energy Capital Holdings Inc,,,,,,,5966422,1155864,2608.48,3061938,,No,No,No,POINT (-74.182795 42.937079)
44227,13116,4694-34343,Glens Falls,Warren,NY,12801,Non-Residential,Residential/Small Commercial,PON 2112,National Grid,Power Purchase Agreement,41493,41551,Complete,New York Light Energy LLC,Advanced Energy Industries,AE 100TX-480,1,Kyocera Solar,KD245GX-LFB2,448,420423.36,129760,109.76,108347,No,No,No,No,POINT (-73.647738 43.311431)
44227,52816,4247-59951,Clinton,Oneida,NY,13323,Non-Residential,Residential/Small Commercial,PON 2112,National Grid,Purchase,42065,42338,Complete,"Alternative Power Solutions of NY, LLC",Fronius USA,Fronius Primo 8.2-1 @ 240 VAC,6,SolarWorld,SW 320 XL mono,160,208000,34720,51.2,57669,Yes,No,No,No,POINT (-75.380619 43.049079)
44227,62456,4158-103,Oriskany,Oneida,NY,13424,Non-Residential,Residential/Small Commercial,PON 1050,National Grid,,40066,40237,Complete,"Alteris RPS, LLC",SatCon Technology,PVS-50 (208 V),1,SunPower,SPR-305-WHT-U,168,366690.06,142480,51.24,51850,,No,No,No,POINT (-75.360631 43.150818)
44227,187870,,Little Falls,Herkimer,NY,13365,Non-Residential,Commercial/Industrial (MW Block),PON 3082,National Grid,Lease,43638,44196,Complete,Nexamp Inc,SMA America,SC 2500-EV-US [550V],1,"Hyundai Heavy Industries Green Energy Co., Ltd.",HiS-S370KI,7965,2825000,589410,2947.05,3459365,,No,Yes,No,POINT (-74.847449 43.060591)
44227,49494,5167-69600,North Creek,Warren,NY,12853,Non-Residential,Commercial/Industrial (MW Block),PON 3082,National Grid,Power Purchase Agreement,42208,42727,Complete,"Borrego Solar Systems, Inc.",SMA Solar Technology,SC 2200-US,1,Canadian Solar,CS6X-310P,8170,5362491.42,865138.64,2532.7,2972985,Yes,No,No,No,POINT (-73.94678 43.69874)
44227,274647,,Gavensoort,Saratoga,NY,12831,Non-Residential,Commercial/Industrial (MW Block),PON 3082,National Grid,Purchase,44152,,Pipeline,Sky Solar Inc.,"Sungrow Power Supply Co., Ltd.",SG125HV [600V],40,"LONGi Green Energy Technology Co., Ltd.",LR4-72HPH-440M,15720,13280256,899184,6916.8,8119217,,No,Yes,No,POINT (-73.693309 43.188019)
44227,16103,4658-43659,Oswego,Oswego,NY,13126,Non-Residential,Residential/Small Commercial,PON 2112,National Grid,Purchase,41822,42178,Complete,Warner Energy LLC,SMA America,STP24000TL-US-10 (480V),4,China Sunergy,CSUN250-60M,456,283200,87968,114,135327,No,No,No,No,POINT (-76.474421 43.440456)
44227,81953,,Sandy Creek,Oswego,NY,13145,Non-Residential,Commercial/Industrial (MW Block),PON 3082,National Grid,Power Purchase Agreement,42843,44195,Complete,Bullrock Corporation,"Sungrow Power Supply Co., Ltd.",SG60KU-M,33,Heliene,72M360,8448,5413478,603650.52,3041.28,3569976,,No,Yes,No,POINT (-76.129967 43.655206)
44227,67536,4260-004,LaFargeville,Jefferson,NY,13656,Non-Residential,Residential/Small Commercial,PON 1050,National Grid,,40154,40491,Complete,"Fourth Coast, Inc",Fronius USA,IG Plus 11.4-3 Delta-208,1,Sharp,ND-224U1F,48,96072.2,43008,10.75,11301,,No,No,No,POINT (-75.949271 44.194059)
44227,12721,4548-32793,Queensbury,Warren,NY,12801,Non-Residential,Residential/Small Commercial,PON 2112,National Grid,Power Purchase Agreement,41416,41590,Complete,"Monolith Solar Associates, LLC",Fronius USA,IG Plus A 10.0-3-208 Delta,5,Trina Solar,TSM-285PA14,180,254478,70000,51.08,48768,,No,No,No,POINT (-73.647738 43.311431)
44227,2898,02011-019,Chazy,Clinton,NY,12921,Non-Residential,Residential/Small Commercial,PON 716,NYS Electric and Gas,,38453,38618,Complete,Triangle Electrical Systems,SMA America,SB6000U,1,Kyocera Solar,KC167G,42,47701,28056,7.01,7715,,No,No,No,POINT (-73.435336 44.888213)
44227,165081,,Little Falls,Herkimer,NY,13365,Non-Residential,Commercial/Industrial (MW Block),PON 3082,National Grid,Lease,43476,44133,Complete,Nexamp Inc,"Schneider Electric Solar Inverters USA, Inc.",CS2000-NA [575V],1,"HYUNDAI ENERGY SOLUTIONS CO., LTD.",HiS-S370KI,7992,3795000,719280,2957.04,3471092,,No,Yes,No,POINT (-74.847449 43.060591)
44227,11291,4548-23835,Clifton Park,Saratoga,NY,12065,Non-Residential,Residential/Small Commercial,PON 2112,NYS Electric and Gas,Purchase,40774,40886,Complete,"Monolith Solar Associates, LLC",SMA America,SB7000US (240V),6,Samsung Electronics,LPC244SM-02,216,253800,87500,52.7,66491,,No,No,No,POINT (-73.783424 42.852843)
44227,54313,4362-64899,Frankfort,Herkimer,NY,13340,Non-Residential,Residential/Small Commercial,PON 2112,National Grid,Power Purchase Agreement,42142,43033,Complete,"Monolith Solar Associates, LLC",SolarEdge Technologies,SE20K,8,Yingli Energy (China),YL315P-35b,600,632448,64200,189,201522,,No,No,No,POINT (-75.115762 43.050515)
44227,33493A-1,,Rome,Oneida,NY,13440,Non-Residential,Commercial/Industrial (Competitive),PON 2589B,National Grid,Power Purchase Agreement,42094,42361,Complete,Nextera Energy Capital Holdings Inc,,,,,,,6500000,1653538,2600,2505360,,No,No,No,POINT (-75.454665 43.214717)
44227,24645,4362-36593,Cambridge,Washington,NY,12816,Non-Residential,Residential/Small Commercial,PON 2112,National Grid,Power Purchase Agreement,41610,42060,Complete,"Monolith Solar Associates, LLC",Fronius USA,Fronius CL 55.5 Delta (240V),2,Trina Solar,TSM-300PA14,440,462000,98025,132,133346,No,No,No,No,POINT (-73.388113 43.051324)
44227,49826-1,,Rome,Herkimer,NY,13441,Non-Residential,Commercial/Industrial (Competitive),PON 2956,National Grid,Power Purchase Agreement,41927,43020,Complete,Tesla Energy Operations Inc,,,,,,,2063011,499118.04,1112.1,1305427,,No,No,No,POINT (-75.408994 43.220254)
44227,174355,,North Hudson,Essex,NY,12855,Non-Residential,Residential/Small Commercial,PON 2112,National Grid,Purchase,43512,43634,Complete,"Apex Solar Power, LLC",SolarEdge Technologies Ltd.,SE10000H-US [240V],5,Trina Solar,TSM-280DD05A.001(II),250,227500,31500,70,73485,,No,No,No,POINT (-73.753848 44.001257)
44227,67606,4702-098052,Clinton,Oneida,NY,13323,Non-Residential,Commercial/Industrial (MW Block),PON 3082,National Grid,Purchase,42679,,Pipeline,High Peaks Solar,SMA America,STP24000TL-US-10 (480V),67,Hanwha Q-Cells,Q.PRO L-G3.1 320,8544,5413478,1010952.18,2734.08,3209372,Yes,No,Yes,No,POINT (-75.380619 43.049079)
44227,49133,4260-19651,Clayton,Jefferson,NY,13624,Non-Residential,Residential/Small Commercial,PON 1050,National Grid,,40212,40715,Complete,"Fourth Coast, Inc",SMA America,SB7000US (208V),3,Sharp,ND-U224C1,108,147186.2,73593.1,24.19,11843,,No,No,No,POINT (-76.094551 44.217985)
44227,790,4011-24585,Plattsburgh,Clinton,NY,12901,Non-Residential,Residential/Small Commercial,PON 2112,NYS Electric and Gas,,40819,41149,Complete,Triangle Electrical Systems,SMA America,SB7000US (240V),6,Canadian Solar,CS6X-280P,180,275000,87225,50.4,61267,,No,No,No,POINT (-73.468706 44.701677)
44227,49310,4116-20042,Parish,Oswego,NY,13131,Non-Residential,Residential/Small Commercial,PON 1050,National Grid,,40354,41087,Complete,"Solar Liberty Energy Systems, Inc.",PV Powered,PVP30KW-480,1,Schott Solar,Poly 230,104,113340,41860,23.92,19725,,No,No,No,POINT (-76.098964 43.416461)
44227,13373,4533-35505,saratoga Springs,Saratoga,NY,12866,Non-Residential,Residential/Small Commercial,PON 2112,National Grid,Purchase,41548,41775,Complete,"Apex Solar Power, LLC",Enphase Energy,M215-60-2LL-S2X-ZC,218,SolarWorld,Protect SW 265 Mono Black,218,166378.5,66551,57.77,59952,Yes,No,No,No,POINT (-73.759248 43.07772)
44227,11416,4548-25017,Mechanicville,Saratoga,NY,12118,Non-Residential,Residential/Small Commercial,PON 2112,NYS Electric and Gas,Power Purchase Agreement,40848,41032,Complete,"Monolith Solar Associates, LLC",SMA America,ST42 (208V),1,Trina Solar,TSM-230PA05,216,355264.2,86940,49.68,63297,,No,No,No,POINT (-73.722451 42.916667)
44227,245790,,Taberg,Oneida,NY,13471,Non-Residential,Commercial/Industrial (MW Block),PON 3082,National Grid,Lease,43981,,Pipeline,"Omni Navitas Development, LLC","Sungrow Power Supply Co., Ltd.",SG125HV [600V],40,"LONGi Green Energy Technology Co., Ltd.",LR4-72HIBD-420M,15002,5915000,2457327.6,6300.84,8831257,,No,Yes,No,POINT (-75.607343 43.351866)
44227,24292,4694-35345,Fort Edward,Washington,NY,12828,Non-Residential,Residential/Small Commercial,PON 2112,National Grid,Power Purchase Agreement,41548,41634,Complete,New York Light Energy LLC,Advanced Energy Industries,AE 250TX-480,1,Kyocera Solar,KD245GX-LFB2,896,829874.53,200000,219.52,206666,No,No,No,No,POINT (-73.579351 43.256199)
44227,167425,,Clayton,Jefferson,NY,13624,Non-Residential,Commercial/Industrial (MW Block),PON 3082,National Grid,Power Purchase Agreement,43473,,Pipeline,"DG New York CS, LLC",Power Electronics,FS3000K [600V],2,"Jinko Solar Co., Ltd",JKM400M-72L,18766,9350460,5625000,7500,10513920,,No,Yes,No,POINT (-76.094551 44.217985)
44227,575,4003-21418,West Milton,Saratoga,NY,12020,Non-Residential,Residential/Small Commercial,PON 2112,National Grid,,40535,41470,Complete,"Alteris RPS, LLC",Solectria Renewables,PVI13kW-208,2,SunPower,T5-SPR-305,80,159888,42700,24.4,31325,,No,No,No,POINT (-73.854217 43.004269)
44227,66258,4116-184,Newcomb,Essex,NY,12852,Non-Residential,Residential/Small Commercial,PON 1050,NYS Electric and Gas,,40094,40770,Complete,"Solar Liberty Energy Systems, Inc.",SMA America,SB5000US (208V),4,Sharp,ND-224U1F,96,170120,107520,21.5,13545,,No,No,No,POINT (-74.146011 43.981527)
44227,78743,,Oppenheim,Fulton,NY,13452,Non-Residential,Commercial/Industrial (MW Block),PON 3082,National Grid,Power Purchase Agreement,42808,43433,Complete,"Borrego Solar Systems, Inc.",Sungrow Power Supply,SG60KU-M,21,JA Solar,JAM6(k)-72-355/PR,5472,5394717.51,675775.05,1942.56,2280255,,No,Yes,No,POINT (-74.628407 43.030313)
44227,24021,4694-34451,Queensbury,Warren,NY,12804,Non-Residential,Residential/Small Commercial,PON 2112,National Grid,Power Purchase Agreement,41514,41638,Complete,New York Light Energy LLC,Advanced Energy Industries,AE 250TX-480,1,Kyocera Solar,KD245GX-LFB2,896,829874.53,220000,219.52,205517,No,No,No,No,POINT (-73.676867 43.335343)
44227,24010,4116-35573,Corinth,Saratoga,NY,12822,Non-Residential,Residential/Small Commercial,PON 2112,National Grid,Purchase,41548,41912,Complete,"Solar Liberty Energy Systems, Inc.",Power-One,PVI-10.0-I-OUTD-x-US-208-y,5,Solar Liberty,SLX 250 USB,200,179437.4,65000,50,49749,No,No,No,No,POINT (-73.862657 43.250373)
44227,213794,,Gouverneur,St. Lawrence,NY,13642,Non-Residential,Commercial/Industrial (MW Block),PON 3082,National Grid,Power Purchase Agreement,43746,,Pipeline,ASA Holdings NY I LLC,"Sungrow Power Supply Co., Ltd.",SG125HV [600V],12,"LONGi Green Energy Technology Co., Ltd.",LR6-78HBD-420M,5050,2784492,424200,2121,3044000,,No,Yes,No,POINT (-75.467222 44.328848)
44227,24035,4702-34399,Rome,Oneida,NY,13440,Non-Residential,Residential/Small Commercial,PON 2112,National Grid,Purchase,41494,42107,Complete,High Peaks Solar,SMA America,STP20000TL-US-10 (480V),7,Suniva,MVX250-60-5-701,600,537000,170000,150,168916,Yes,No,No,No,POINT (-75.454665 43.214717)
44227,267988,,Hannibal,Oswego,NY,13074,Non-Residential,Residential/Small Commercial,PON 2112,National Grid,Purchase,44130,,Pipeline,"Renovus Energy, Inc",Chint Power Systems America,CPS SCA50KTL-DO/US-480 [480V],5,Hanwha Q CELLS,Q.PLUS L-G4.2 345,990,717254,181022,341.55,393162,,No,Yes,No,POINT (-76.552826 43.310306)
44227,264771,,Oswegatchie,St. Lawrence,NY,13669,Non-Residential,Commercial/Industrial (MW Block),PON 3082,National Grid,Lease,44184,,Pipeline,EDF Renewables Distributed Solutions Inc.,Chint Power Systems America,CPS SCH125KTL-DO/US-600 [600V],40,Canadian Solar Inc.,CS3W-400PB-AG,16926,7800000,1963416,6770.4,9489393,,No,Yes,No,POINT (-75.506864 44.652305)
44227,66886,4548-32513,Ballston Spa,Saratoga,NY,12020,Non-Residential,Residential/Small Commercial,PON 2112,National Grid,Purchase,41403,41912,Complete,"Monolith Solar Associates, LLC",PV Powered,PVP30KW-480,1,Trina Solar,TSM-300PA14,100,165000,42000,30,35352,,No,No,No,POINT (-73.854217 43.004269)
44227,274440,,Lawrenceville,St. Lawrence,NY,11559,Non-Residential,Commercial/Industrial (MW Block),PON 3082,National Grid,Lease,44205,,Pipeline,"Omni Navitas Development, LLC","Sungrow Power Supply Co., Ltd.",SG125HV [600V],32,"LONGi Green Energy Technology Co., Ltd.",LR4-72HBD-435M,13600,5602688,1833960,5916,8291866,,No,Yes,No,POINT (-73.729939 40.61266)
